playerID,yearID,stint,teamID,lgID,bats,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,age,PA,avg,allStar,allStarStart,weight,height,Rating
aybarer01,2012,1,LAA,AL,B,141,517,67,150,31,5,8,45,20,4,22,61,1,5,7,2,11,28,3.327,0.29,-1,-1,195,70,0.665222556
barneda01,2012,1,CHN,NL,R,156,548,73,139,26,4,7,44,6,1,33,58,1,3,3,1,11,27,3.586,0.254,-1,-1,180,70,0.635989593
beckhgo01,2012,1,CHA,AL,R,151,525,62,123,24,0,16,60,5,4,40,89,0,7,8,2,10,26,3.488,0.234,-1,-1,190,72,0.432517511
beltrad01,2012,1,TEX,AL,R,156,604,95,194,33,2,36,102,1,0,36,82,8,5,0,9,8,33,3.951,0.321,1,5,220,71,0.756006431
beltrca01,2012,1,SLN,NL,B,151,547,83,147,26,1,32,97,13,6,65,124,15,2,1,4,9,35,3.778,0.269,1,9,215,73,0.468286162
bournmi01,2012,1,ATL,NL,L,155,624,96,171,26,10,9,57,42,13,70,155,1,3,2,4,2,30,4.284,0.274,1,0,190,71,0.356815905
brantmi02,2012,1,CLE,AL,L,149,552,63,159,37,4,6,60,12,9,53,56,12,0,0,4,7,25,3.735,0.288,-1,-1,200,74,0.749271437
braunry02,2012,1,MIL,NL,R,154,598,108,191,36,3,41,112,30,7,63,128,15,11,0,5,12,29,4.08,0.319,1,7,205,74,0.594008568
bruceja01,2012,1,CIN,NL,L,155,560,89,141,35,5,34,99,9,3,62,155,11,4,0,7,5,25,3.84,0.252,1,0,225,75,0.402819397
butlebi03,2012,1,KCA,AL,R,161,614,72,192,32,1,29,107,2,1,54,111,9,7,0,4,20,26,4.123,0.313,1,0,260,72,0.504558421
cabreas01,2012,1,CLE,AL,B,143,555,70,150,35,1,16,68,9,4,52,99,3,6,1,2,18,27,3.747,0.27,1,0,205,72,0.463314455
cabremi01,2012,1,DET,AL,R,161,622,109,205,40,0,44,139,4,1,66,98,17,3,0,6,28,29,4.247,0.33,1,0,240,76,0.789966465
callaal01,2012,1,LAA,AL,B,138,457,55,115,20,0,10,53,4,3,56,59,1,0,3,4,6,29,3.167,0.252,-1,-1,225,69,0.55497765
canoro01,2012,1,NYA,AL,L,161,627,105,196,48,1,33,94,3,2,61,96,10,7,0,2,22,30,4.247,0.313,1,4,210,72,0.681702064
carroja01,2012,1,MIN,AL,R,138,470,65,126,18,1,1,40,9,5,52,65,0,4,7,4,9,38,3.222,0.268,-1,-1,175,70,0.475475657
castrst01,2012,1,CHN,NL,R,162,646,78,183,29,12,14,78,25,13,36,100,5,4,0,5,15,22,4.21,0.283,1,0,230,74,0.543878136
cespeyo01,2012,1,OAK,AL,R,129,487,70,142,25,5,23,82,16,4,43,102,5,7,0,3,9,27,3.272,0.292,-1,-1,220,70,0.499384049
choosh01,2012,1,CLE,AL,L,155,598,88,169,43,2,16,67,21,7,73,150,0,14,0,1,10,30,4.142,0.283,-1,-1,210,71,0.364119963
cozarza01,2012,1,CIN,NL,R,138,561,72,138,33,4,15,35,4,0,31,113,0,3,2,3,11,27,3.654,0.246,-1,-1,195,72,0.332531835
craigal01,2012,1,SLN,NL,R,119,469,76,144,35,0,22,92,2,1,37,89,1,1,0,7,15,28,3.123,0.307,-1,-1,215,74,0.587884388
cruzne02,2012,1,TEX,AL,R,159,585,86,152,45,0,24,90,8,4,48,140,2,5,0,4,7,32,3.907,0.26,-1,-1,230,74,0.416397095
davisch02,2012,1,BAL,AL,L,139,515,75,139,20,0,33,85,2,3,37,169,6,7,0,3,8,26,3.407,0.27,-1,-1,230,75,0.293201326
davisik02,2012,1,NYN,NL,L,156,519,66,118,26,0,32,90,0,2,61,141,3,1,0,3,10,25,3.58,0.227,-1,-1,220,76,0.349723018
deazaal01,2012,1,CHA,AL,L,131,524,81,147,29,6,9,50,26,12,47,109,3,9,4,1,1,28,3.525,0.281,-1,-1,195,72,0.425055272
dejesda01,2012,1,CHN,NL,L,148,506,76,133,28,8,9,50,7,8,61,89,1,9,2,4,9,33,3.5,0.263,-1,-1,190,71,0.461041828
desmoia01,2012,1,WAS,NL,R,130,513,72,150,33,2,25,73,21,6,30,113,1,3,0,1,17,27,3.352,0.292,0,0,215,75,0.460956434
doumiry01,2012,1,MIN,AL,B,134,484,56,133,34,1,18,75,0,0,29,98,5,7,0,8,17,31,3.167,0.275,-1,-1,220,73,0.43282214
dunnad01,2012,1,CHA,AL,L,151,539,87,110,19,0,41,96,2,1,105,222,3,1,0,4,8,33,3.975,0.204,0,0,285,78,0.254239895
encared01,2012,1,TOR,AL,R,151,542,93,152,24,0,42,110,13,3,84,94,12,11,0,7,6,29,3.864,0.28,-1,-1,230,73,0.691228091
escobal02,2012,1,KCA,AL,R,155,605,68,177,30,7,5,52,35,5,27,100,2,8,8,0,14,26,3.901,0.293,-1,-1,185,73,0.454130636
escobyu01,2012,1,TOR,AL,R,145,558,58,141,22,1,9,51,5,1,35,70,1,4,7,4,21,30,3.66,0.253,-1,-1,215,74,0.480923354
espinda01,2012,1,WAS,NL,B,160,594,82,147,37,2,17,56,20,6,46,189,4,13,3,2,11,25,3.951,0.247,-1,-1,205,72,0.260928831
ethiean01,2012,1,LAN,NL,L,149,556,79,158,36,1,20,89,2,2,50,124,6,9,0,3,13,30,3.741,0.284,-1,-1,210,74,0.421906584
fieldpr01,2012,1,DET,AL,L,162,581,83,182,33,1,30,108,1,0,85,84,18,17,0,7,19,28,4.111,0.313,1,3,275,71,0.702361135
fowlede01,2012,1,COL,NL,B,143,454,72,136,18,11,13,53,12,5,68,128,1,0,6,2,5,26,3.222,0.3,-1,-1,195,77,0.32243297
francje02,2012,1,KCA,AL,R,148,561,58,132,26,3,16,49,4,7,34,119,9,7,0,1,14,28,3.673,0.235,-1,-1,225,76,0.302204199
freemfr01,2012,1,ATL,NL,L,147,540,91,140,33,2,23,94,2,0,64,129,4,7,0,9,10,23,3.728,0.259,-1,-1,220,77,0.43762726
freesda01,2012,1,SLN,NL,R,144,501,70,147,25,1,20,79,3,3,57,122,2,7,0,2,19,29,3.444,0.293,1,0,225,74,0.374124954
furcara01,2012,1,SLN,NL,B,121,477,69,126,18,3,5,49,12,4,44,57,1,1,5,4,7,35,3.216,0.264,1,6,195,68,0.631034648
goldspa01,2012,1,ARI,NL,R,145,514,82,147,43,1,20,82,18,3,60,130,4,4,0,9,9,25,3.543,0.286,-1,-1,225,75,0.436079325
gonzaad01,2012,1,BOS,AL,L,123,484,63,145,37,0,15,86,0,0,31,81,4,5,0,7,9,30,3.179,0.3,-1,-1,215,74,0.572041952
gonzaca01,2012,1,COL,NL,L,135,518,89,157,31,5,22,85,20,5,56,115,11,2,0,3,11,27,3.543,0.303,1,0,220,73,0.505002698
gordoal01,2012,1,KCA,AL,L,161,642,93,189,51,5,14,72,10,5,73,140,3,3,0,3,14,28,4.414,0.294,-1,-1,220,73,0.403299806
grandcu01,2012,1,NYA,AL,L,160,596,102,138,18,4,43,106,10,3,75,195,4,5,1,7,5,31,4.142,0.232,1,8,200,73,0.334331142
hamiljo03,2012,1,TEX,AL,L,148,562,103,160,31,2,43,128,7,4,60,162,13,5,0,9,9,31,3.84,0.285,1,7,240,76,0.446557886
hardyjj01,2012,1,BAL,AL,R,158,663,85,158,30,2,22,68,0,0,38,106,4,3,7,2,21,30,4.327,0.238,-1,-1,200,73,0.450020866
harpebr03,2012,1,WAS,NL,L,139,533,98,144,26,9,22,59,18,6,56,120,0,2,3,3,8,20,3.636,0.27,1,0,215,75,0.44553415
hartco01,2012,1,MIL,NL,R,149,562,91,152,35,4,30,83,5,0,44,151,5,11,2,3,13,30,3.741,0.27,-1,-1,240,78,0.378456894
headlch01,2012,1,SDN,NL,B,161,604,95,173,31,2,31,115,17,6,86,157,2,4,0,5,7,28,4.259,0.286,-1,-1,215,74,0.427060184
heywaja01,2012,1,ATL,NL,L,158,587,93,158,30,6,27,82,21,8,58,152,1,2,0,3,4,23,3.981,0.269,-1,-1,240,77,0.392623354
hillaa01,2012,1,ARI,NL,R,156,609,93,184,44,6,26,85,14,5,52,86,7,4,1,2,15,30,4.08,0.302,-1,-1,200,71,0.718115966
hollima01,2012,1,SLN,NL,R,157,599,95,177,36,2,27,102,4,4,75,132,3,9,0,5,16,32,4.16,0.295,1,0,240,76,0.464363638
hosmeer01,2012,1,KCA,AL,L,152,535,65,124,22,2,14,60,16,1,56,95,4,2,0,5,10,23,3.648,0.232,-1,-1,225,76,0.434271241
hunteto01,2012,1,LAA,AL,R,140,534,81,167,24,1,16,92,9,1,38,133,1,8,1,3,15,37,3.531,0.313,-1,-1,220,74,0.386483973
jacksau01,2012,1,DET,AL,R,137,543,103,163,29,10,16,66,12,9,67,134,0,2,2,3,9,25,3.765,0.3,-1,-1,205,73,0.405908408
jennide01,2012,1,TBA,AL,R,132,505,85,124,19,7,13,47,31,2,46,120,1,5,6,1,7,26,3.401,0.246,-1,-1,210,74,0.38794291
jeterde01,2012,1,NYA,AL,R,159,683,99,216,32,0,15,58,9,4,45,90,1,5,6,1,24,38,4.494,0.316,1,6,195,75,0.545569453
johnske05,2012,1,TOR,AL,L,142,507,61,114,19,2,16,55,14,2,62,159,4,5,2,4,8,30,3.512,0.225,-1,-1,200,73,0.242087967
jonesad01,2012,1,BAL,AL,R,162,648,103,186,39,3,32,82,16,7,34,126,0,13,0,2,15,27,4.21,0.287,1,0,215,74,0.502903064
jonesga02,2012,1,PIT,NL,L,145,475,68,130,28,3,27,86,2,0,33,103,2,0,0,7,3,31,3.136,0.274,-1,-1,235,77,0.478852078
kendrho01,2012,1,LAA,AL,R,147,550,57,158,32,3,8,67,14,6,29,115,1,4,6,5,26,29,3.574,0.287,-1,-1,220,71,0.362859039
kinslia01,2012,1,TEX,AL,R,157,655,105,168,42,5,19,72,21,9,60,90,0,10,1,5,14,30,4.414,0.256,1,0,200,72,0.675851795
kipnija01,2012,1,CLE,AL,L,152,591,86,152,22,4,14,76,31,7,67,109,2,5,3,6,12,25,4.062,0.257,-1,-1,195,71,0.492580609
konerpa01,2012,1,CHA,AL,R,144,533,66,159,22,0,26,75,0,0,56,83,4,7,0,2,16,36,3.636,0.298,1,0,220,74,0.524973108
kubelja01,2012,1,ARI,NL,L,141,506,75,128,30,4,30,90,1,1,57,151,7,2,0,6,11,30,3.475,0.253,-1,-1,220,72,0.350992207
larocad01,2012,1,WAS,NL,L,154,571,76,155,35,1,33,100,1,1,67,138,7,0,0,9,10,33,3.938,0.271,-1,-1,205,74,0.410774345
lawribr01,2012,1,TOR,AL,R,125,494,73,135,26,3,11,48,13,8,33,86,0,5,2,2,9,22,3.253,0.273,-1,-1,210,72,0.466445363
mauerjo01,2012,1,MIN,AL,L,147,545,81,174,31,4,10,85,8,4,90,88,10,2,1,3,23,29,3.92,0.319,1,0,225,77,0.573670753
maybica01,2012,1,SDN,NL,R,147,507,67,123,20,5,8,45,26,7,44,110,1,4,3,3,12,25,3.401,0.243,-1,-1,215,75,0.35833503
mccutan01,2012,1,PIT,NL,R,157,593,107,194,29,6,31,96,20,12,70,132,13,5,0,5,9,26,4.093,0.327,1,0,195,70,0.504526703
molinya01,2012,1,SLN,NL,R,138,505,65,159,28,0,22,76,12,3,45,55,4,5,3,5,10,30,3.395,0.315,0,0,205,71,0.850894772
monteje01,2012,1,SEA,AL,R,135,515,46,134,20,0,15,62,0,2,29,99,4,2,0,7,15,23,3.358,0.26,-1,-1,235,75,0.333087915
montemi01,2012,1,ARI,NL,L,141,486,65,139,25,2,15,88,0,0,73,130,6,12,0,2,15,29,3.451,0.286,-1,-1,210,71,0.345777621
moralke01,2012,1,LAA,AL,B,134,484,61,132,26,1,22,73,0,1,31,116,1,4,0,3,11,29,3.179,0.273,-1,-1,220,73,0.363671798
morneju01,2012,1,MIN,AL,L,134,505,63,135,26,2,19,77,1,0,49,102,8,6,0,10,19,31,3.42,0.267,-1,-1,220,76,0.424857368
moustmi01,2012,1,KCA,AL,L,149,563,69,136,34,1,20,73,5,2,39,124,4,7,0,5,4,24,3.716,0.242,-1,-1,215,72,0.375421197
murphda07,2012,1,TEX,AL,L,147,457,65,139,29,3,15,61,10,5,54,74,7,4,0,4,7,31,3.154,0.304,-1,-1,210,75,0.570176543
murphda08,2012,1,NYN,NL,L,156,571,62,166,40,3,6,65,10,2,36,82,5,1,0,4,12,27,3.747,0.291,-1,-1,215,73,0.52293432
paganan01,2012,1,SFN,NL,B,154,605,95,174,38,15,8,56,29,7,48,97,5,0,2,4,6,31,4.031,0.288,-1,-1,200,74,0.572575964
pedrodu01,2012,1,BOS,AL,R,141,563,81,163,39,3,15,65,20,6,48,60,3,5,1,6,9,29,3.772,0.29,-1,-1,175,69,0.856617904
penaca01,2012,1,TBA,AL,L,160,497,72,98,17,2,19,61,2,3,87,182,2,13,0,3,10,34,3.605,0.197,-1,-1,225,74,0.219047399
peraljh01,2012,1,DET,AL,R,150,531,58,127,32,3,13,63,1,2,49,105,3,2,1,2,20,30,3.58,0.239,-1,-1,225,74,0.373197636
phillbr01,2012,1,CIN,NL,R,147,580,86,163,30,1,18,77,15,2,28,79,2,8,3,4,19,31,3.753,0.281,-1,-1,210,72,0.662224378
pierzaj01,2012,1,CHA,AL,L,135,479,68,133,18,4,27,77,0,0,28,78,5,8,1,4,8,36,3.13,0.278,-1,-1,250,75,0.57332139
poseybu01,2012,1,SFN,NL,R,148,530,78,178,39,1,24,103,1,1,69,96,7,2,0,9,19,25,3.698,0.336,1,2,215,73,0.590643972
pradoma01,2012,1,ATL,NL,R,156,617,81,186,42,6,10,70,17,4,58,69,2,2,4,9,19,29,4.167,0.301,-1,-1,215,72,0.754929691
pujolal01,2012,1,LAA,AL,R,154,607,85,173,50,0,30,105,8,1,52,76,16,5,0,6,19,32,4.068,0.285,-1,-1,240,75,0.842840371
ramiral03,2012,1,CHA,AL,R,158,593,59,157,24,4,9,73,20,7,16,77,2,4,4,4,15,31,3.759,0.265,-1,-1,180,74,0.565781455
ramirar01,2012,1,MIL,NL,R,149,570,92,171,50,3,27,105,9,2,44,82,3,12,0,4,14,34,3.79,0.3,-1,-1,205,73,0.803667895
rasmuco01,2012,1,TOR,AL,L,151,565,75,126,21,5,23,75,4,3,47,149,5,7,2,4,7,26,3.778,0.223,-1,-1,195,74,0.313946549
reddijo01,2012,1,OAK,AL,L,156,611,85,148,29,5,32,85,11,1,55,151,8,2,1,4,15,25,4.111,0.242,-1,-1,195,74,0.376889835
reverbe01,2012,1,MIN,AL,L,124,511,70,150,13,6,0,32,40,9,29,54,0,3,6,4,8,24,3.333,0.294,-1,-1,175,69,0.687533045
reyesjo01,2012,1,MIA,NL,B,160,642,86,184,37,12,11,57,40,11,63,56,9,0,5,6,10,29,4.352,0.287,-1,-1,195,72,1
reynoma01,2012,1,BAL,AL,R,135,457,65,101,26,0,23,69,1,3,73,159,2,6,0,2,19,29,3.272,0.221,-1,-1,220,74,0.266692704
riosal01,2012,1,CHA,AL,R,157,605,93,184,37,8,25,91,23,6,26,92,3,4,0,5,18,31,3.895,0.304,-1,-1,210,77,0.693805009
rodrial01,2012,1,NYA,AL,R,122,463,74,126,17,1,18,57,13,1,51,116,3,10,0,5,13,37,3.173,0.272,-1,-1,230,75,0.357716861
rolliji01,2012,1,PHI,NL,B,156,632,102,158,33,5,23,68,30,5,62,96,2,0,2,3,9,34,4.284,0.25,-1,-1,175,67,0.626403521
rossco01,2012,1,BOS,AL,R,130,476,70,127,34,1,22,81,2,3,42,129,3,3,1,6,11,32,3.198,0.267,-1,-1,195,71,0.375189376
santaca01,2012,1,CLE,AL,B,143,507,72,128,27,2,18,76,3,5,91,101,4,3,0,8,21,26,3.691,0.252,-1,-1,210,71,0.451819871
saundmi01,2012,1,SEA,AL,L,139,507,71,125,31,3,19,57,21,4,43,132,0,1,1,1,6,26,3.395,0.247,-1,-1,225,76,0.352677116
seageky01,2012,1,SEA,AL,L,155,594,62,154,35,1,20,86,13,5,46,110,1,5,2,4,9,25,3.951,0.259,-1,-1,210,72,0.454625943
smoakju01,2012,1,SEA,AL,B,132,483,49,105,14,0,19,51,1,0,49,111,2,1,0,2,12,26,3.284,0.217,-1,-1,220,76,0.278325932
soriaal01,2012,1,CHN,NL,R,151,561,68,147,33,2,32,108,6,2,44,153,5,7,0,3,18,36,3.735,0.262,-1,-1,195,73,0.375002159
spande01,2012,1,MIN,AL,L,128,516,71,146,38,4,4,41,17,6,47,62,0,0,4,1,10,28,3.475,0.283,-1,-1,210,72,0.650754578
stubbdr01,2012,1,CIN,NL,R,136,493,75,105,13,2,14,40,30,7,42,166,0,2,6,1,2,28,3.302,0.213,-1,-1,205,76,0.241569219
swishni01,2012,1,NYA,AL,B,148,537,75,146,36,0,24,93,2,3,77,141,2,4,1,5,9,32,3.79,0.272,-1,-1,195,72,0.375916289
teixema01,2012,1,NYA,AL,B,123,451,66,113,27,1,24,84,2,1,54,83,1,7,0,12,11,32,3.117,0.251,-1,-1,225,75,0.566441707
troutmi01,2012,1,LAA,AL,R,139,559,129,182,27,8,30,83,49,5,67,139,4,6,0,7,7,21,3.864,0.326,1,0,235,74,0.540388379
trumbma01,2012,1,LAA,AL,R,144,544,66,146,19,3,32,95,4,5,36,153,3,4,0,2,12,26,3.58,0.268,1,0,225,76,0.329877693
ugglada01,2012,1,ATL,NL,R,154,523,86,115,29,0,19,78,4,3,94,168,5,10,0,3,8,32,3.809,0.22,1,4,210,71,0.29624819
uptonbj01,2012,1,TBA,AL,R,146,573,79,141,29,3,28,78,31,6,45,169,0,1,4,8,13,28,3.815,0.246,-1,-1,185,75,0.338115187
uptonju01,2012,1,ARI,NL,R,150,554,107,155,24,4,17,67,18,8,63,121,5,5,0,6,7,25,3.809,0.28,-1,-1,205,74,0.451382676
vicieda01,2012,1,CHA,AL,R,147,505,64,129,18,1,25,78,0,2,28,120,0,6,0,4,18,23,3.29,0.255,-1,-1,240,71,0.357269398
walkene01,2012,1,PIT,NL,B,129,472,62,132,27,0,14,69,7,5,47,104,1,2,1,8,11,27,3.204,0.28,-1,-1,210,75,0.396796313
weeksri01,2012,1,MIL,NL,R,157,588,85,135,29,4,21,63,16,3,74,169,2,13,0,2,9,30,4.086,0.23,-1,-1,220,70,0.297232895
wietema01,2012,1,BAL,AL,B,144,526,67,131,27,1,23,83,3,0,60,112,4,4,0,3,17,26,3.617,0.249,1,0,230,77,0.419769655
willijo03,2012,1,MIN,AL,R,145,519,85,135,30,1,35,110,3,2,76,141,4,14,0,6,15,33,3.673,0.26,-1,-1,230,74,0.431401292
wrighda03,2012,1,NYN,NL,R,156,581,91,178,41,2,21,93,15,10,81,112,16,3,0,5,15,30,4.086,0.306,1,0,205,72,0.541142766
youngde03,2012,1,DET,AL,R,151,574,54,153,27,1,18,74,0,2,20,112,1,7,0,7,20,27,3.667,0.267,-1,-1,240,75,0.358151073
youngmi02,2012,1,TEX,AL,R,156,611,79,169,27,3,8,67,2,2,33,70,3,1,0,6,26,36,3.975,0.277,-1,-1,200,73,0.612534167
zimmery01,2012,1,WAS,NL,R,145,578,93,163,36,1,25,95,5,2,57,116,8,2,0,4,20,28,3.92,0.282,-1,-1,225,75,0.506560508
zobribe01,2012,1,TBA,AL,B,157,560,88,151,39,7,20,74,14,9,97,103,7,3,2,6,13,31,4.056,0.27,-1,-1,210,75,0.541416564
altuvjo01,2013,1,HOU,AL,R,152,626,64,177,31,2,5,52,35,13,32,85,5,2,4,8,24,23,4.062,0.283,-1,-1,165,66,0.516572058
alvarpe01,2013,1,PIT,NL,L,152,558,70,130,22,2,36,100,2,0,48,186,7,4,0,4,16,26,3.741,0.233,1,0,250,75,0.289633781
andruel01,2013,1,TEX,AL,R,156,620,91,168,17,4,4,67,42,8,52,97,1,4,16,6,19,25,4.148,0.271,-1,-1,200,72,0.538730767
aokino01,2013,1,MIL,NL,L,155,597,80,171,20,3,8,37,20,12,55,40,1,11,8,3,9,31,4.025,0.286,-1,-1,180,69,0.975946975
arenano01,2013,1,COL,NL,R,133,486,49,130,29,4,10,52,2,0,23,72,1,1,2,2,16,22,3.142,0.267,-1,-1,205,74,0.471250782
aybarer01,2013,1,LAA,AL,B,138,550,68,149,33,5,6,54,12,7,23,59,1,3,8,5,14,29,3.537,0.271,-1,-1,195,70,0.700917519
barneda01,2013,1,CHN,NL,R,141,501,49,104,25,1,7,41,4,2,36,64,5,6,4,6,22,28,3.315,0.208,-1,-1,180,70,0.46107617
bautijo02,2013,1,TOR,AL,R,118,452,82,117,24,0,28,73,7,2,69,84,2,3,0,4,13,33,3.216,0.259,1,9,205,72,0.591695156
beltbr01,2013,1,SFN,NL,L,150,509,76,147,39,4,17,67,5,2,52,125,4,6,1,3,4,25,3.463,0.289,-1,-1,220,77,0.386540094
beltrad01,2013,1,TEX,AL,R,161,631,88,199,32,0,30,92,1,0,50,78,12,7,0,2,17,34,4.204,0.315,-1,-1,220,71,0.723623241
beltrca01,2013,1,SLN,NL,B,145,554,79,164,30,3,24,84,2,1,38,90,1,1,1,6,12,36,3.654,0.296,1,9,215,73,0.572964038
blancgr01,2013,1,SFN,NL,L,141,452,50,120,17,6,3,41,14,9,52,95,4,1,3,3,10,30,3.111,0.265,-1,-1,175,71,0.320526221
bournmi01,2013,1,CLE,AL,L,130,525,75,138,21,6,6,50,23,12,40,132,0,2,5,3,2,31,3.488,0.263,-1,-1,190,71,0.318546955
brantmi02,2013,1,CLE,AL,L,151,556,66,158,26,3,10,73,17,4,40,67,1,4,3,8,11,26,3.679,0.284,-1,-1,200,74,0.676129812
browndo01,2013,1,PHI,NL,L,139,496,65,135,21,4,27,83,8,3,39,97,5,1,0,4,5,26,3.302,0.272,1,0,225,77,0.498078023
bruceja01,2013,1,CIN,NL,L,160,626,89,164,43,1,30,109,7,3,63,185,13,2,0,5,9,26,4.253,0.262,-1,-1,225,75,0.350169521
butlebi03,2013,1,KCA,AL,R,162,582,62,168,27,0,15,82,0,0,79,102,11,3,0,4,28,27,4.08,0.289,-1,-1,260,72,0.423667613
cabreas01,2013,1,CLE,AL,B,136,508,66,123,35,2,14,64,9,3,35,114,1,8,6,5,10,28,3.352,0.242,-1,-1,205,72,0.387114802
cabremi01,2013,1,DET,AL,R,148,555,103,193,26,1,44,137,3,0,90,94,19,5,0,2,19,30,3.981,0.348,1,5,240,76,0.775748731
canoro01,2013,1,NYA,AL,L,160,605,81,190,41,0,27,107,7,1,65,85,16,6,0,5,18,31,4.136,0.314,1,4,210,72,0.718609991
carpema01,2013,1,SLN,NL,L,157,626,126,199,55,7,11,78,3,3,72,98,1,9,3,7,4,28,4.309,0.318,1,0,205,75,0.663533931
cartech02,2013,1,HOU,AL,R,148,506,64,113,24,2,29,82,2,0,70,212,1,4,0,5,8,27,3.556,0.223,-1,-1,245,76,0.222369502
castrst01,2013,1,CHN,NL,R,161,666,59,163,34,2,10,44,9,6,30,129,0,7,1,1,21,23,4.296,0.245,-1,-1,230,74,0.284563053
cespeyo01,2013,1,OAK,AL,R,135,529,74,127,21,4,26,80,7,7,37,137,5,5,0,3,8,28,3.494,0.24,-1,-1,220,70,0.359372545
choosh01,2013,1,CIN,NL,L,154,569,107,162,34,2,21,54,20,11,112,133,5,26,3,2,3,31,4.204,0.285,-1,-1,210,71,0.415607417
cozarza01,2013,1,CIN,NL,R,151,567,74,144,30,3,12,63,0,0,26,102,2,2,13,10,18,28,3.66,0.254,-1,-1,195,72,0.414491017
craigal01,2013,1,SLN,NL,R,134,508,71,160,29,2,13,97,2,0,40,100,2,10,0,5,12,29,3.383,0.315,1,0,215,74,0.497153836
crawfbr01,2013,1,SFN,NL,L,149,499,52,124,24,3,9,43,1,2,42,96,6,5,1,3,10,26,3.34,0.248,-1,-1,215,74,0.319562718
crispco01,2013,1,OAK,AL,B,131,513,93,134,22,3,22,66,21,5,61,65,3,0,2,8,7,34,3.543,0.261,-1,-1,185,70,0.811054023
cuddymi01,2013,1,COL,NL,R,130,489,74,162,31,3,20,84,10,3,46,100,5,2,0,3,13,34,3.302,0.331,1,0,220,74,0.515748825
davisch02,2013,1,BAL,AL,L,160,584,103,167,42,1,53,138,4,1,72,199,12,10,0,7,4,27,4.049,0.286,1,3,230,75,0.397835582
deazaal01,2013,1,CHA,AL,L,153,607,84,160,27,4,17,62,20,8,50,147,1,6,6,6,8,29,4.056,0.264,-1,-1,195,72,0.338119408
denorch01,2013,1,SDN,NL,R,144,473,67,132,21,2,10,47,11,0,42,84,2,1,0,4,13,33,3.179,0.279,-1,-1,195,72,0.43710144
desmoia01,2013,1,WAS,NL,R,158,600,77,168,38,3,20,80,21,6,43,145,3,5,2,5,16,28,3.969,0.28,-1,-1,215,75,0.382804138
dominma01,2013,1,HOU,AL,R,152,543,56,131,25,0,21,77,0,1,30,96,1,7,2,7,17,24,3.537,0.241,-1,-1,220,74,0.433116123
donaljo02,2013,1,OAK,AL,R,158,579,89,174,37,3,24,93,5,2,76,110,2,6,1,6,15,28,4.043,0.301,-1,-1,210,73,0.529955932
doumiry01,2013,1,MIN,AL,B,135,485,49,120,28,1,14,55,1,0,48,99,4,1,0,4,13,32,3.29,0.247,-1,-1,220,73,0.34736731
doziebr01,2013,1,MIN,AL,R,147,558,72,136,33,4,18,66,14,7,51,120,0,6,3,4,14,26,3.759,0.244,-1,-1,200,71,0.400625829
dunnad01,2013,1,CHA,AL,L,149,525,60,115,15,0,34,86,1,1,76,189,7,3,0,3,2,34,3.71,0.219,-1,-1,285,78,0.240833823
ellsbja01,2013,1,BOS,AL,L,134,577,92,172,31,8,9,53,52,4,47,92,3,5,1,2,12,30,3.852,0.298,-1,-1,195,73,0.618506696
encared01,2013,1,TOR,AL,R,142,530,90,144,29,1,36,104,7,1,82,62,7,4,0,5,20,30,3.778,0.272,1,0,230,73,1
escobal02,2013,1,KCA,AL,R,158,607,57,142,20,4,4,52,22,0,19,84,1,3,9,4,12,27,3.864,0.234,-1,-1,185,73,0.439738757
escobyu01,2013,1,TBA,AL,R,153,508,61,130,27,1,9,56,4,4,57,73,2,3,6,4,19,31,3.488,0.256,-1,-1,215,74,0.502892954
ethiean01,2013,1,LAN,NL,L,142,482,54,131,33,2,12,52,4,3,61,95,11,7,0,3,9,31,3.352,0.272,-1,-1,210,74,0.384030776
fieldpr01,2013,1,DET,AL,L,162,624,82,174,36,0,25,106,1,1,75,117,5,9,0,4,20,29,4.315,0.279,1,0,275,71,0.496222869
frazito01,2013,1,CIN,NL,R,150,531,63,124,29,3,19,73,6,5,50,125,1,14,2,3,14,27,3.586,0.234,-1,-1,220,75,0.358601215
freemfr01,2013,1,ATL,NL,L,147,551,89,176,27,2,23,109,1,0,66,121,10,7,0,5,10,24,3.809,0.319,0,0,220,77,0.481812628
freesda01,2013,1,SLN,NL,R,138,462,53,121,26,1,9,60,1,2,47,106,1,9,0,3,25,30,3.142,0.262,-1,-1,225,74,0.328837642
gardnbr01,2013,1,NYA,AL,L,145,539,81,147,33,10,8,52,24,8,52,127,1,8,7,3,8,30,3.648,0.273,-1,-1,195,71,0.380423623
goldspa01,2013,1,ARI,NL,R,160,602,103,182,36,3,36,125,15,7,99,145,19,3,0,5,25,26,4.327,0.302,1,0,225,75,0.509224853
gomezca01,2013,1,MIL,NL,R,147,536,80,152,27,10,24,73,40,7,37,146,2,10,1,6,11,28,3.537,0.284,1,0,220,75,0.404021433
gonzaad01,2013,1,LAN,NL,L,157,583,69,171,32,0,22,100,1,0,47,98,6,1,0,10,12,31,3.889,0.293,-1,-1,215,74,0.530918514
gordoal01,2013,1,KCA,AL,L,156,633,90,168,27,6,20,81,11,3,52,141,7,9,0,6,4,29,4.228,0.265,1,0,220,73,0.387058346
